index,url,category,context,dataset_type,dataset_category
199,https://gisportal.hrsa.gov/server/rest/services/Shortage/MedicallyUnderservedAreas_FS/MapServer/0,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
200,https://arcgis.netl.doe.gov/server/rest/services/EDXSpatialCaches_Active_Wells_2025/MapServer/10,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
201,https://enviroatlas.epa.gov/arcgis/rest/services/National/MSPA2011_WB_8311/MapServer/0,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
202,https://msc.fema.gov/arcgis/rest/services/NFHL_Print/NFHLQuery/MapServer/20,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
203,https://gisweb.tceq.texas.gov/arcgis/rest/services/SWAT/ClientMap/MapServer/0,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
204,https://gis.georgetown.org/intgarcgis/rest/services/Planning/PlanningDevelopment_Backup/MapServer/10,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
205,https://gis.thc.texas.gov/arcgis/rest/services/atlas-open/cemeteries_polygon/MapServer/0,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
206,https://giswebtest.tceq.texas.gov/arcgis/rest/services/SWAP/SourceWaterAssessment_TST/MapServer/0,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
207,https://arcgis.netl.doe.gov/server/rest/services/EDXSpatialCaches/Active_Wells_25_2025/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
208,https://arcgis.netl.doe.gov/server/rest/services/CO2Locate_Total_Well_Count/MapServer/0,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
209,https://gis.rrc.texas.gov/server/rest/services/rrc_public/RRC_Public_Viewer_Srvs/MapServer/18,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
210,https://services.twdb.texas.gov/arcgis/rest/services/PWS/Public_Water_Service_Areas_Dynamic/MapServer/1,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
211,https://giswebtest.tceq.texas.gov/arcgis/rest/services/SWAT/ClientMap/MapServer/0,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
212,https://services.twdb.texas.gov/arcgis/rest/services/PWS/Public_Water_Service_Areas_Grid/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
213,https://arcgis.netl.doe.gov/server/rest/services/EDXSpatialCaches_Wells_Vector_Grid_223_remake/MapServer/12,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
214,https://giswebtest.tceq.texas.gov/arcgis/rest/services/DataHub/PWS/MapServer/2,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
215,https://awgisadaptor.austintexas.gov/awgisago/rest/services/Klir_Service/MapServer/2,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
216,https://coagiswebadaptor.austintexas.gov/awgisago/rest/services/AGO/Aclara_GPS_QAQC/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
217,https://coagiswebadaptor.austintexas.gov/awgisago/rest/services/Test/KLIR_Service_TEST/MapServer/2,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
218,https://pcrdgis.agriculture.purdue.edu/arcgis/rest/services/RDM/RDM_TransportationResources2022_Railroads2/MapServer/14,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
219,https://awgisadaptor.austintexas.gov/awgisago/rest/services/AGO/Aclara_GPS_QAQC/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
220,https://tiles.arcgis.com/tiles/BG6nSlhZSAWtExvp/arcgis/rest/services/SeaLevelRise50Meters/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
221,https://tiles.arcgis.com/tiles/cJ9YHowT8TU7DUyn/arcgis/rest/services/National_Measured_Conductivity_Data_WQP_Tile/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
222,https://tiles.arcgis.com/tiles/cJ9YHowT8TU7DUyn/arcgis/rest/services/National_Measured_Conductivity_Data_NWIS/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
223,https://tiles.arcgis.com/tiles/F8VN7MYN9lP1oiiV/arcgis/rest/services/Behind_the_Meter/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
224,https://tiles4.arcgis.com/tiles/C8EMgrsFcRFL6LrL/arcgis/rest/services/geoid18_height_conus_tile_package/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
225,https://tiles.arcgis.com/tiles/v01gqwM5QqNysAAi/arcgis/rest/services/Domestic_wells_in_the_contiguous_US_2010/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
226,https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
227,https://tiles.arcgis.com/tiles/C8EMgrsFcRFL6LrL/arcgis/rest/services/geoid18_height_conus_tile_package/MapServer,Water Utilities,"WWValve
gis.horrocks.com
There is currently no description available for this source.
FlowMeter
gis.horrocks.com
There is currently no description available for this source.
ZoneValve
gis.horrocks.com",,
228,https://maps.austintexas.gov/arcgis/rest/services/Shared/Environmental_1/MapServer/2,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
229,https://fwsprimary.wim.usgs.gov/server/rest/services/Test/Wetlands_gdb_split/MapServer/6,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
230,https://fwsprimary.wim.usgs.gov/server/rest/services/Test/Wetlands_gdb_split/MapServer/2,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
231,https://fwspublicservices.wim.usgs.gov/wetlandsmapservice/rest/services/Wetlands/MapServer/1,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
232,https://geodata.natureserve.org/hosting/rest/services/CurrentWetlands_tif/MapServer/19,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
233,https://www.ncmhtd.com/arcgis/rest/services/AG_FS/FAP_Rasters/MapServer/17,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
234,https://maps.pape-dawson.com/server1/rest/services/LandDevelopment/LANDDEVELOPMENT__StevensRanch/MapServer/43,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
235,https://fwspublicservices.wim.usgs.gov/wetlandsmapservice/rest/services/WetlandsTopo/WetlandsTopoService/MapServer/1,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
236,https://maps.pape-dawson.com/server1/rest/services/LandDevelopment/LANDDEVELOPMENT__LaredoEDC_SiteSelection/MapServer/263,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
237,https://maps.pape-dawson.com/server1/rest/services/LandDevelopment/LANDDEVELOPMENT__WestpointeEast/MapServer/263,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
238,https://geodata.natureserve.org/hosting/rest/services/HistoricWetlands_tif/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
239,https://fwspublicservices.wim.usgs.gov/wetlandsmapservice/rest/services/WetlandsTopo/WetlandsTopoService/MapServer/4,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
240,https://www.fws.gov/wetlandsmapservice/rest/services/Wetlands/MapServer/1,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
241,https://fwspublicservices.wim.usgs.gov/wetlandsmapservice/rest/services/WetlandsTopo/WetlandsTopoService/MapServer/2,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
242,https://enviroatlas.epa.gov/arcgis/rest/services/Communities/Community_BGmetrics/MapServer/46,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
243,https://geodata.natureserve.org/hosting/rest/services/HistoricWetlands_tif/MapServer/20,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
244,https://geodata.natureserve.org/hosting/rest/services/CurrentWetlands_tif/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
245,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_Webmap__Austin_External/MapServer/351,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
246,https://gis.psmfc.org/server/rest/services/NFHP/NFHP_Projects/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
247,https://gis-gfw.wri.org/arcgis/rest/services/hydrology/MapServer/2,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
248,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_WebMap__DFW_External/MapServer/263,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
249,https://apps.fs.usda.gov/fsgisx05/rest/services/wo_nfs_gtac/GTAC_NPOPartnershipReadiness/MapServer/24,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
250,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_WebMap__SanAntonio_External/MapServer/263,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
251,https://gis.lja.com/arcgis/rest/services/twinwood2/twinwood2/MapServer/7,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
252,https://maps.globilportal.org/server/rest/services/GLOBAL/Wetlands_CIFOR/MapServer/0,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
253,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_WebMap__CorpusChristi_External/MapServer/1660,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
254,https://gis.lja.com/arcgis/rest/services/lja/gismap/MapServer/35,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
255,https://maps.pape-dawson.com/server1/rest/services/LandDevelopment/LANDDEVELOPMENT__Hines_Kendall_SiteSelection/MapServer/263,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
256,https://tiles.arcgis.com/tiles/OmhjjQKPQ4s7vrAK/arcgis/rest/services/Wetlands_and_Mature_Forests_On_Tribal_Lands__Continental_U_S___WTL1/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
257,https://tiles.arcgis.com/tiles/DCPX1PuggGH4Tici/arcgis/rest/services/Wooded_Wetlands_NoBaseMap/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
258,https://maps.pape-dawson.com/server1/rest/services/LandDevelopment/LANDDEVELOPMENT__Hines_SiteSelection/MapServer/263,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
259,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_WebMap__Houston_External/MapServer/400,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
260,https://maps.pape-dawson.com/server1/rest/services/LandDevelopment/LANDDEVELOPMENT__BriggsRanchEast/MapServer/43,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
261,https://tiles.arcgis.com/tiles/cJ9YHowT8TU7DUyn/arcgis/rest/services/GIC7_Total_number_of_observed_atrisk_wetland_plant_and_animal_species/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
262,https://tiles.arcgis.com/tiles/cJ9YHowT8TU7DUyn/arcgis/rest/services/GIC7_Number_of_atrisk_wetland_plant_species_observed/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
263,https://tiles.arcgis.com/tiles/XSv3KNGfmrd1txPN/arcgis/rest/services/NA_WetLand_WTL1/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
264,https://tiles.arcgis.com/tiles/lDFzr3JyGEn5Eymu/arcgis/rest/services/Wetland_Climate_Stronghold/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
265,https://www.fws.gov/wetlandsmapservice/rest/services/WetlandsTopo/WetlandsTopoService/MapServer/1,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
266,https://tiles4.arcgis.com/tiles/P8Cok4qAP1sTVE59/arcgis/rest/services/TROP_SUBTROP_WetlandV3_2016_CIFOR3b/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
267,https://www.fws.gov/wetlandsmapservice/rest/services/WetlandsTopo/WetlandsTopoService/MapServer/2,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
268,https://fwspublicservices.wim.usgs.gov/wetlandsmapservice/rest/services/Wetlands/MapServer/0,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
269,https://gis.lja.com/arcgis/rest/services/Jasper/CityOfJasper/MapServer/3,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
270,https://www.fws.gov/wetlandsmapservice/rest/services/WetlandsTopo/WetlandsTopoService/MapServer/4,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
271,https://www.fws.gov/wetlandsmapservice/rest/services/Wetlands/MapServer/0,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
272,https://gis.audubon.org/server/rest/services/Wetlands_Climate_Stronghold_2/MapServer/0,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
273,https://gis.audubon.org/arcgisweb/rest/services/Wetlands_Climate_Stronghold_2/MapServer/0,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
274,https://tiles.arcgis.com/tiles/DCPX1PuggGH4Tici/arcgis/rest/services/World_Forests_NoBaseMap/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
275,https://tiles.arcgis.com/tiles/DCPX1PuggGH4Tici/arcgis/rest/services/Wooded_Wetlands_Forests/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
276,https://tiles.arcgis.com/tiles/ELI1iJkCzTIagHkp/arcgis/rest/services/Forested_Wetlands/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
277,https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Historic_Ecological_Systems/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
278,https://tiles.arcgis.com/tiles/hzUHIzEWfNimPCoo/arcgis/rest/services/full_wfi_map/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
279,https://tiles.arcgis.com/tiles/hzUHIzEWfNimPCoo/arcgis/rest/services/Biodiversity_WFI/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
280,https://tiles.arcgis.com/tiles/OmhjjQKPQ4s7vrAK/arcgis/rest/services/Old_Growth_Forests_and_Wetlands_on_Tribal_Lands_WTL1/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
281,https://tiles.arcgis.com/tiles/QCH1Le0vwRIyplqB/arcgis/rest/services/Landcover_WTL1/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
282,https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Current_Ecological_Systems/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
283,https://tiles.arcgis.com/tiles/hzUHIzEWfNimPCoo/arcgis/rest/services/Stressors__WFI/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
284,https://tiles.arcgis.com/tiles/XSv3KNGfmrd1txPN/arcgis/rest/services/WETLAND_NEW/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
285,https://tiles.arcgis.com/tiles/P8Cok4qAP1sTVE59/arcgis/rest/services/TROP_SUBTROP_WetlandV3_2016_CIFOR3b/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
286,https://tiles.arcgis.com/tiles/P8Cok4qAP1sTVE59/arcgis/rest/services/World_WetlandV2_2016_CIFOR/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
287,https://tiles4.arcgis.com/tiles/P8Cok4qAP1sTVE59/arcgis/rest/services/World_WetlandV2_2016_CIFOR/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
288,https://tiles.arcgis.com/tiles/X8NyCH3igCKuBk9D/arcgis/rest/services/Marsh_Vulnerability/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
289,https://tiles.arcgis.com/tiles/QCH1Le0vwRIyplqB/arcgis/rest/services/WetlandMap_WTL1/MapServer,Wetlands,"Wetland
maps.austintexas.gov
This dataset represents wetland CEFs identified during the development review process since 1995. Prior to 1995, data is either unavailable or lost.Wetland CEFs were digit",,
290,https://maps.austintexas.gov/arcgis/rest/services/Shared/Zoning_2/MapServer/22,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
291,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_Webmap__Austin_External/MapServer/224,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
292,https://maps.austintexas.gov/arcgis/rest/services/Shared/Zoning_2/MapServer/19,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
293,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_Webmap__Austin_External/MapServer/235,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
294,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_Webmap__Austin_External/MapServer/226,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
295,https://maps.pape-dawson.com/server2/rest/services/PD_GIS_Webmap/PD_GIS_Webmap__Austin_External/MapServer/187,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
296,https://maps.austintexas.gov/arcgis/rest/services/Shared/Zoning_4/MapServer/1,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
297,https://maps.austintexas.gov/arcgis/rest/services/Shared/Zoning_1/MapServer/1,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
298,https://maps.austintexas.gov/arcgis/rest/services/Shared/Zoning_2/MapServer/14,Zoning,"Residential Design Standards
maps.austintexas.gov
This layer represents the boundaries of the Residentail Design Standards area as defined by the City of Austin ORDINANCE NO. 20100805-051: Contact cit",,
