serviceUrl,layerId,layerName,geometryType,score,tags,status,httpStatus
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,5,Low Water Crossing,esriGeometryPoint,30,"situs,utilities,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,6,Existing Exposure (All),esriGeometryPoint,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,7,Existing Exposure (Point),esriGeometryPoint,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,8,Existing Exposure (Line),esriGeometryPolyline,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,9,Existing Exposure (Polygon),esriGeometryPolygon,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,10,Agricultural Land,esriGeometryPolygon,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,11,Existing Flood Mapping Gaps,esriGeometryPolygon,20,"parcel_id,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,12,Existing Flood Hazard,esriGeometryPolygon,10,flood,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Flood_Risk_Map/MapServer,13,Existing Vulnerability Heatmap,esriGeometryPolygon,0,,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Infrastructure_Map/MapServer,0,Existing Infrastructure,,0,,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Infrastructure_Map/MapServer,1,Major Flood Infrastructure (Point),esriGeometryPoint,10,flood,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Infrastructure_Map/MapServer,2,Major Flood Infrastructure (Line),esriGeometryPolyline,10,flood,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Infrastructure_Map/MapServer,3,Major Flood Infrastructure (Polygon),esriGeometryPolygon,20,"land_use,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Existing_Infrastructure_Map/MapServer,4,Proposed or Ongoing Flood Mitigation Projects,esriGeometryPolygon,10,flood,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,0,Streams,esriGeometryPolyline,10,permits,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,1,Entity Flood Management Practices,,10,flood,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,2,Entities - Adopted Minimum Regulations,esriGeometryPolygon,10,permits,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,3,Entities - NFIP Participant,esriGeometryPolygon,10,permits,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,4,Entities - Higher Standards Adopted,esriGeometryPolygon,10,permits,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,5,Municipalities  - Level of Floodplain Management Practices,esriGeometryPolygon,20,"permits,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,6,Counties - Level of Floodplain Management Practices,esriGeometryPolygon,20,"permits,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,7,Municipalities - Level of Enforcement,esriGeometryPolygon,10,permits,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,8,Counties - Level of Enforcement,esriGeometryPolygon,10,permits,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,9,Entities - Existing Stormwater or Drainage Fee,esriGeometryPolygon,20,"permits,utilities",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,10,Entities - Identified,esriGeometryPolygon,0,,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Floodplain_Management_Map/MapServer,11,Watersheds,esriGeometryPolygon,10,utilities,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,0,Future Vulnerability,,0,,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,1,Critical Facilities,esriGeometryPoint,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,2,Critical Facilities - Others,esriGeometryPoint,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,3,Social Vulnerability Index,esriGeometryPoint,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,4,Future Exposure,,0,,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,5,Low Water Crossing,esriGeometryPoint,30,"situs,utilities,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,6,Future Exposure (All),esriGeometryPoint,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,7,Future Exposure (Point),esriGeometryPoint,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,8,Future Exposure (Line),esriGeometryPolyline,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,9,Future Exposure (Polygon),esriGeometryPolygon,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,10,Agricultural Land,esriGeometryPolygon,20,"situs,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,11,Future Flood Mapping Gaps,esriGeometryPolygon,20,"parcel_id,flood",ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,12,Future Flood Hazard,esriGeometryPolygon,10,flood,ok,200
https://maps3.hdrgateway.com/arcgis/rest/services/Texas/TWDB_SFPV_Future_Flood_Risk_Map/MapServer,13,Future Vulnerability Heatmap,esriGeometryPolygon,0,,ok,200
https://mapservices.pasda.psu.edu/server/rest/services/pasda/FEMA_NationalRiskIndex/MapServer,0,NRI_CensusTracts,esriGeometryPolygon,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,0,Flash Flood Guidance 01 Hour,,10,flood,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,1,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,2,Footprint,esriGeometryPolygon,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,3,Image,unknown,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,4,Flash Flood Guidance 03 Hour,,10,flood,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,5,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,6,Footprint,esriGeometryPolygon,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,7,Image,unknown,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,8,Flash Flood Guidance 06 Hour,,10,flood,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,9,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,10,Footprint,esriGeometryPolygon,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,11,Image,unknown,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,12,Flash Flood Guidance 12 Hour,,10,flood,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,13,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,14,Footprint,esriGeometryPolygon,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,15,Image,unknown,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,16,Flash Flood Guidance 24 Hour,,10,flood,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,17,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,18,Footprint,esriGeometryPolygon,0,,ok,200
https://mapservices.weather.noaa.gov/raster/rest/services/precip/rfc_gridded_ffg/MapServer,19,Image,unknown,0,,ok,200
https://sanagisdev.sanacloud.com/arcgis/rest/services/EDGE_Structures/EDGE_Structures/MapServer,0,Public_School_Characteristics___Current,esriGeometryPoint,10,situs,ok,200
https://sanagisdev.sanacloud.com/arcgis/rest/services/EDGE_Structures/EDGE_Structures/MapServer,1,Strucutres_Points_Joined,esriGeometryPolygon,20,"situs,permits",ok,200
https://sanagisdev.sanacloud.com/arcgis/rest/services/EDGE_Structures/EDGE_Structures/MapServer,2,MatchedStructures_appendedEducation,esriGeometryPolygon,20,"situs,permits",ok,200
https://sanagisdev.sanacloud.com/arcgis/rest/services/EDGE_Structures/EDGE_Structures/MapServer,3,Education_Structures,esriGeometryPolygon,20,"situs,permits",ok,200
https://taxmaps.traviscountytx.gov/arcgis/rest/services/Parcels/MapServer,0,DBO.Parcels,esriGeometryPolygon,70,"owner,situs,parcel_id,legal,land_use,sales,boundaries",ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/CD_Struct_Symbology/MapServer,0,Structures,esriGeometryPolygon,40,"parcel_id,land_use,permits,boundaries",ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Proximity_to_Each_Other_in_feet/MapServer,0,Structures,esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structure_Conflagration_Tile/MapServer,0,Structure Conflagration,esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structure_Proximity_to_Wildlands/MapServer,0,Structures,esriGeometryPolygon,0,,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structure_Wildfire_Risk/MapServer,8,Structure Wildfire Risk,esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures_Proximity_to_Each_Other_in_feet/MapServer,1,Proximity to Each Other in feet,esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures_Proximity_to_Wildlands/MapServer,0,Structures,esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures__Proximity_to_Wildlands/MapServer,0,Structures (Proximity to Wildlands),esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures__Proximity_to_Wildlands_/MapServer,0,Structures (Proximity to Wildlands),esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures__Proximity_to_each_other_/MapServer,0,Structures (Proximity to each other),esriGeometryPolygon,10,permits,ok,200
https://tiles.arcgis.com/tiles/0L95CJ0VTaxqcmED/arcgis/rest/services/Structures_proximity_to_each_other_2019/MapServer,0,Structures,esriGeometryPolygon,0,,ok,200
https://tiles.arcgis.com/tiles/4VKUUfImpyJbJJ8O/arcgis/rest/services/forestland_ownership3_WTL1/MapServer,0,2014,,10,owner,ok,200
https://tiles.arcgis.com/tiles/6DIQcwlPy8knb6sg/arcgis/rest/services/Age_Of_Seafloor_4_WTL2/MapServer,0,Seafloor Age,,0,,ok,200
https://tiles.arcgis.com/tiles/6DIQcwlPy8knb6sg/arcgis/rest/services/Age_Of_Seafloor_4_WTL2/MapServer,1,hs_dem,,0,,ok,200
https://tiles.arcgis.com/tiles/6dxqrE38upDMg1va/arcgis/rest/services/Perc_HsUnits_By_Owner_JMM/MapServer,0,US_Counties,esriGeometryPolygon,20,"owner,flood",ok,200
https://tiles.arcgis.com/tiles/6dxqrE38upDMg1va/arcgis/rest/services/Perc_HsUnits_By_Owner_JMM/MapServer,1,US_States,esriGeometryPolygon,20,"owner,flood",ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,2,Nighttime Lights ,,0,,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,3,Road Noise Level,,0,,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,4,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,5,Footprint,esriGeometryPolygon,0,,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,6,Image,unknown,0,,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,7,Aviation + Road +Train Noise Level,,0,,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,8,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,9,Footprint,esriGeometryPolygon,0,,ok,200
https://tiles.arcgis.com/tiles/7uJv7I3kgh2y7Pe0/arcgis/rest/services/Sleep_Quality_and_Incarceration_WTL1/MapServer,10,Image,unknown,0,,ok,200
https://tiles.arcgis.com/tiles/8df8p0NlLFEShl0r/arcgis/rest/services/GreenhouseGasEmissions/MapServer,0,total_emissions.tif,,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,0,County Courthouse,esriGeometryPoint,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,1,County Boundary,esriGeometryPolygon,20,"utilities,boundaries",ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,2,Bridges,esriGeometryPoint,10,situs,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,3,Roadways,esriGeometryPolyline,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,6,Waterways,esriGeometryPolyline,20,"permits,utilities",ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,7,Waterbodies,esriGeometryPolygon,20,"permits,utilities",ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,8,Contours,esriGeometryPolyline,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,9,Land Cover,,10,situs,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_CaitlinPowell_WTL1/MapServer,10,Hillshade,,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,0,Waterways,esriGeometryPolyline,20,"permits,utilities",ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,1,Waterbodies,esriGeometryPolygon,20,"permits,utilities",ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,2,Roadways,esriGeometryPolyline,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,3,Courthouse,esriGeometryPoint,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,4,Contour,esriGeometryPolyline,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,5,County,esriGeometryPolygon,10,utilities,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,6,HillSha_2012_ACC,,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,7,DEM_2012_ACC,,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,8,Land Cover,,10,situs,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,9,NED_2012_TNRIS,,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,10,Boundary,esriGeometryPolygon,10,boundaries,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,11,Footprint,esriGeometryPolygon,0,,ok,200
https://tiles.arcgis.com/tiles/8vL8ZFWfQxhb4uIP/arcgis/rest/services/County_GIS_Map_3D_WTL1_CC/MapServer,12,Image,unknown,0,,ok,200
https://tiles.arcgis.com/tiles/AFcQb6oKR1arZw02/arcgis/rest/services/Solar_NatGas_SuitabilityFinal4/MapServer,60,Solar_NatGas_SuitabilityFinal4,,10,utilities,ok,200
https://tiles.arcgis.com/tiles/AFcQb6oKR1arZw02/arcgis/rest/services/Solar_and_Natural_Gas_Suitability_Areas/MapServer,60,Solar and Natural Gas Suitability Areas,,10,utilities,ok,200
https://tiles.arcgis.com/tiles/AFcQb6oKR1arZw02/arcgis/rest/services/Wind_and_Natural_Gas_Suitability_Areas/MapServer,256,Wind and Natural Gas Suitability Areas,,10,utilities,ok,200
https://tiles.arcgis.com/tiles/BG6nSlhZSAWtExvp/arcgis/rest/services/SeaLevelRise50Meters/MapServer,0,Plus 50 Meters,,0,,ok,200
https://tiles.arcgis.com/tiles/C0HVLQJI37vYnazu/arcgis/rest/services/Flood_exposure/MapServer,0,Level of physical exposure,,0,,ok,200
https://tiles.arcgis.com/tiles/C0HVLQJI37vYnazu/arcgis/rest/services/Forest_management_opportunities_to_reduce_flood_risk/MapServer,0,Forest restoration opportunities for reducing flood,,10,flood,ok,200
https://tiles.arcgis.com/tiles/C0HVLQJI37vYnazu/arcgis/rest/services/Forest_management_opportunities_to_reduce_flood_risk/MapServer,1,Forest protection opportunities for reducing flood,,10,flood,ok,200
https://tiles.arcgis.com/tiles/C8EMgrsFcRFL6LrL/arcgis/rest/services/geoid18_height_conus_tile_package/MapServer,0,meters,,0,,ok,200
https://tiles.arcgis.com/tiles/C8EMgrsFcRFL6LrL/arcgis/rest/services/geoid18_height_conus_tile_package/MapServer,1,hillshade,,0,,ok,200
https://tiles.arcgis.com/tiles/DCPX1PuggGH4Tici/arcgis/rest/services/Wooded_Wetlands_Forests/MapServer,0,WoodedWetland.tif,,10,flood,ok,200
https://tiles.arcgis.com/tiles/DCPX1PuggGH4Tici/arcgis/rest/services/Wooded_Wetlands_NoBaseMap/MapServer,0,WoodedWetland.tif,,10,flood,ok,200
https://tiles.arcgis.com/tiles/DCPX1PuggGH4Tici/arcgis/rest/services/World_Forests_NoBaseMap/MapServer,0,WoodedWetland.tif,,10,flood,ok,200
https://tiles.arcgis.com/tiles/EDxZDh4HqQ1a9KvA/arcgis/rest/services/FloodOccurence_ReverseLegend/MapServer,0,Flood Occurrence,esriGeometryPolygon,10,flood,ok,200
https://tiles.arcgis.com/tiles/ELI1iJkCzTIagHkp/arcgis/rest/services/Forested_Wetlands/MapServer,0,Forested Wetlands,,10,flood,ok,200
https://tiles.arcgis.com/tiles/ELI1iJkCzTIagHkp/arcgis/rest/services/TX_Structures_RTiles/MapServer,0,Address Points 2017,esriGeometryPoint,10,situs,ok,200
https://tiles.arcgis.com/tiles/ELI1iJkCzTIagHkp/arcgis/rest/services/TX_Structures_RTiles/MapServer,1,Microsoft Buildings,esriGeometryPoint,10,permits,ok,200
https://tiles.arcgis.com/tiles/ELI1iJkCzTIagHkp/arcgis/rest/services/TX_Structures_RTiles/MapServer,2,Structures per sqmi,esriGeometryPolygon,10,situs,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Current_Ecological_Systems/MapServer,0,Current Land Use,,0,,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Current_Ecological_Systems/MapServer,5,Forests,,0,,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Current_Ecological_Systems/MapServer,6,Grasslands,,0,,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Current_Ecological_Systems/MapServer,7,Wetlands,,10,flood,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Current_Ecological_Systems/MapServer,8,Deserts,,0,,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Historic_Ecological_Systems/MapServer,0,Historic Land Use,,0,,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Historic_Ecological_Systems/MapServer,4,Forests,,0,,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Historic_Ecological_Systems/MapServer,3,Grasslands,,0,,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Historic_Ecological_Systems/MapServer,1,Wetlands,,10,flood,ok,200
https://tiles.arcgis.com/tiles/EVsTT4nNRCwmHNyb/arcgis/rest/services/Historic_Ecological_Systems/MapServer,2,Deserts,,0,,ok,200
https://tiles.arcgis.com/tiles/F8VN7MYN9lP1oiiV/arcgis/rest/services/Behind_the_Meter/MapServer,23,Behind the Meter,,0,,ok,200
https://tiles.arcgis.com/tiles/F8VN7MYN9lP1oiiV/arcgis/rest/services/Front_of_the_Meter/MapServer,0,Front of the Meter,,0,,ok,200
https://tiles.arcgis.com/tiles/FrTO2wfz5ckEyZcp/arcgis/rest/services/gasoductos_mundo/MapServer,0,"Gasoductos en funcionamiento, en construcción y en proyecto",esriGeometryPolyline,10,utilities,ok,200
https://tiles.arcgis.com/tiles/HRY6x8qt5qjGnAA9/arcgis/rest/services/Argas_reflexus_WTL1/MapServer,0,Argas reflexus,,10,utilities,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10c/MapServer,0,GRAVITY DATA,,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10c/MapServer,1,GravityPoints,esriGeometryPoint,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10c/MapServer,2,GravityLines,esriGeometryPolyline,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10c/MapServer,3,Gravity Grids,esriGeometryPolygon,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10d/MapServer,0,GRAVITY DATA,,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10d/MapServer,1,GravityPoints,esriGeometryPoint,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10d/MapServer,2,GravityLines,esriGeometryPolyline,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/GravityDataCoverage10d/MapServer,3,Gravity Grids,esriGeometryPolygon,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/Gravity_points/MapServer,0,Gravity points,esriGeometryPoint,0,,ok,200
https://tiles.arcgis.com/tiles/IB7Kf2F8K18M2LKr/arcgis/rest/services/Gravity_points22/MapServer,0,Gravity points,esriGeometryPoint,0,,ok,200
https://tiles.arcgis.com/tiles/IX0rbbPRMd0YfCJN/arcgis/rest/services/Wastewater_Facilities_WTL1/MapServer,0,KernelDensity2022,,0,,ok,200
